source_rack,target_rack,source_row,source_col,target_row,target_col,manhattan_distance,euclidean_m,source_delta_power_W,delta_inlet_K,delta_inlet_K_per_kW
21,109,1,1,5,9,12,9.67470929795826,13862.655052972561,0.00023597854502099835,1.7022608159783764e-05
21,110,1,1,5,10,13,9.985990186255943,13862.655052972561,0.0001929426742464102,1.3918161673152043e-05
21,111,1,1,5,11,14,10.322790320451153,13862.655052972561,0.00015252654708675095,1.1002693676204889e-05
21,112,1,1,5,12,15,10.682696288858914,13862.655052972561,0.00011454667912147443,8.262968290256364e-06
21,113,1,1,5,13,16,11.063453348751464,13862.655052972561,7.922263233339777e-05,5.71482389417243e-06
21,114,1,1,5,14,17,11.462983904725679,13862.655052972561,4.700230249454762e-05,3.3905700109351668e-06
21,115,1,1,5,15,18,11.879393923933998,13862.655052972561,1.8395156018868875e-05,1.3269576389642913e-06
21,116,1,1,5,16,19,12.310970717209914,13862.655052972561,-6.075188444754076e-06,-4.382413341123551e-07
21,117,1,1,5,17,20,12.75617497528158,13862.655052972561,-2.586248594482754e-05,-1.865622843964646e-06
21,118,1,1,5,18,21,13.213629327327144,13862.655052972561,-4.04133650064864e-05,-2.9152687455654884e-06
21,119,1,1,5,19,22,13.682105101189656,13862.655052972561,-4.9323893751562764e-05,-3.55804090652795e-06
21,120,1,1,6,0,6,12.014990636700471,13862.655052972561,1.6815239369805113e-05,1.2129883709541939e-06
21,121,1,1,6,1,5,11.999999999999998,13862.655052972561,1.570067724543378e-05,1.1325880349354212e-06
21,122,1,1,6,2,6,12.014990636700471,13862.655052972561,1.3988911160112139e-05,1.0091076425588838e-06
21,123,1,1,6,3,7,12.059850745345067,13862.655052972561,1.1686763123464061e-05,8.430393080406394e-07
21,124,1,1,6,4,8,12.13424904969401,13862.655052972561,9.158143981835565e-06,6.606341964681425e-07
21,125,1,1,6,5,9,12.237646832622682,13862.655052972561,6.743703167444437e-06,4.864654816609888e-07
21,126,1,1,6,6,10,12.36931687685298,13862.655052972561,4.669242581911703e-06,3.3682166685020993e-07
21,127,1,1,6,7,11,12.528367810692659,13862.655052972561,3.0513675426391274e-06,2.2011422277905013e-07
21,128,1,1,6,8,12,12.713772060250253,13862.655052972561,1.9105296402699423e-06,1.3781845057597885e-07
21,129,1,1,6,9,13,12.924395537122809,13862.655052972561,1.1523125458268169e-06,8.31235099931111e-08
21,130,1,1,6,10,14,13.159027319676785,13862.655052972561,4.97626494677661e-07,3.58969110012555e-08
21,131,1,1,6,11,15,13.416407864998737,13862.655052972561,-4.6387937402414536e-07,-3.346252014866921e-08
21,132,1,1,6,12,16,13.695254652615992,13862.655052972561,-1.7750192213839e-06,-1.280432366383728e-07
21,133,1,1,6,13,17,13.99428454762872,13862.655052972561,-3.1533280377971096e-06,-2.2746927091148698e-07
21,134,1,1,6,14,18,14.312232530251874,13862.655052972561,-4.436465260937439e-06,-3.200299829999831e-07
21,135,1,1,6,15,19,14.647866738880442,13862.655052972561,-5.564589194761993e-06,-4.0140861714428804e-07
21,136,1,1,6,16,20,14.999999999999998,13862.655052972561,-6.497358199908376e-06,-4.686950786180856e-07
21,137,1,1,6,17,21,15.367498169838836,13862.655052972561,-7.184333306042845e-06,-5.182508890677701e-07
21,138,1,1,6,18,22,15.749285698088023,13862.655052972561,-7.557244767752991e-06,-5.451513248273818e-07
21,139,1,1,6,19,23,16.14434885648845,13862.655052972561,-7.5431982793361385e-06,-5.441380637772311e-07
21,140,1,1,7,0,7,13.213629327327144,13862.655052972561,8.638643897995735e-06,6.231594066926851e-07
21,141,1,1,7,1,6,13.2,13862.655052972561,7.576308391321618e-06,5.465265032110161e-07
21,142,1,1,7,2,7,13.213629327327144,13862.655052972561,6.460083255888094e-06,4.6600620380457793e-07
21,143,1,1,7,3,8,13.254433220624712,13862.655052972561,5.262329739963434e-06,3.7960475247020124e-07
21,144,1,1,7,4,9,13.32216198670471,13862.655052972561,4.0330368200613975e-06,2.9092816669319026e-07
21,145,1,1,7,5,10,13.416407864998737,13862.655052972561,2.8630849477906395e-06,2.0653222177498456e-07
21,146,1,1,7,6,11,13.536617007214172,13862.655052972561,1.8354880459980905e-06,1.324052311035834e-07
21,147,1,1,7,7,12,13.682105101189656,13862.655052972561,9.93953204186937e-07,7.1700060370023e-08
21,148,1,1,7,8,13,13.852075656738233,13862.655052972561,3.2472161848318137e-07,2.3424201009282958e-08
21,149,1,1,7,9,14,14.04563989286355,13862.655052972561,-2.4828814559896273e-07,-1.7910576628372674e-08
21,150,1,1,7,10,15,14.261837188805655,13862.655052972561,-8.22874156369835e-07,-5.935905879684906e-08
21,151,1,1,7,11,16,14.499655168313486,13862.655052972561,-1.4624591671008602e-06,-1.0549632530799111e-07
21,152,1,1,7,12,17,14.758048651498612,13862.655052972561,-2.1750650560647955e-06,-1.569010444069585e-07
21,153,1,1,7,13,18,15.035956903370002,13862.655052972561,-2.9184365004653046e-06,-2.1052507541399913e-07
21,154,1,1,7,14,19,15.332318807016764,13862.655052972561,-3.6338795226242837e-06,-2.621344546725249e-07
21,155,1,1,7,15,20,15.646085772486355,13862.655052972561,-4.270325110411477e-06,-3.0804525497413956e-07
21,156,1,1,7,16,21,15.976232346833216,13862.655052972561,-4.786922424671047e-06,-3.453106498271116e-07
21,157,1,1,7,17,22,16.321764610482532,13862.655052972561,-5.148887815664693e-06,-3.7142147705396594e-07
21,158,1,1,7,18,23,16.68172652934941,13862.655052972561,-5.327014704903377e-06,-3.8427088350302043e-07
21,159,1,1,7,19,24,17.055204484262273,13862.655052972561,-5.302915898397487e-06,-3.825324858862722e-07
21,160,1,1,8,0,8,16.81071087134628,13862.655052972561,-7.808790627450435e-07,-5.632969007460083e-08
21,161,1,1,8,1,7,16.8,13862.655052972561,-8.382491500924516e-07,-6.046815324260025e-08
21,162,1,1,8,2,8,16.81071087134628,13862.655052972561,-8.772375252874554e-07,-6.328062856179558e-08
21,163,1,1,8,3,9,16.84280261714184,13862.655052972561,-8.911278044365645e-07,-6.428262126059903e-08
21,164,1,1,8,4,10,16.89615340839447,13862.655052972561,-8.778047657642674e-07,-6.332154716466383e-08
21,165,1,1,8,5,11,16.97056274847714,13862.655052972561,-8.417025512130749e-07,-6.071726866150284e-08
21,166,1,1,8,6,12,17.06575518399347,13862.655052972561,-7.93893224937392e-07,-5.726848297845786e-08
21,167,1,1,8,7,13,17.181385275931625,13862.655052972561,-7.538690596220476e-07,-5.4381289640500426e-08
21,168,1,1,8,8,14,17.317043627594174,13862.655052972561,-7.430190507307088e-07,-5.3598610647920843e-08
21,169,1,1,8,9,15,17.472263734273245,13862.655052972561,-7.597303657291832e-07,-5.480410230407303e-08
21,170,1,1,8,10,16,17.64652940382329,13862.655052972561,-7.880374965907322e-07,-5.6846072673629264e-08
21,171,1,1,8,11,17,17.839282496782207,13862.655052972561,-8.189537723524154e-07,-5.9076256981292164e-08
21,172,1,1,8,12,18,18.04993074778959,13862.655052972561,-8.488981571019849e-07,-6.123633271246666e-08
21,173,1,1,8,13,19,18.27785545407338,13862.655052972561,-8.763054104576895e-07,-6.321338929008292e-08
21,174,1,1,8,14,20,18.52241884851976,13862.655052972561,-9.000208045506497e-07,-6.492412897179164e-08
21,175,1,1,8,15,21,18.78297101099823,13862.655052972561,-9.183972657922368e-07,-6.624973803956158e-08
21,176,1,1,8,16,22,19.05885620912231,13862.655052972561,-9.287513584865792e-07,-6.699664349560711e-08
21,177,1,1,8,17,23,19.349418595916518,13862.655052972561,-9.270835121810705e-07,-6.687633131160373e-08
21,178,1,1,8,18,24,19.65400722499104,13862.655052972561,-9.082162826246076e-07,-6.551532005622972e-08
21,179,1,1,8,19,25,19.971980372511887,13862.655052972561,-8.666862285622301e-07,-6.251949754577404e-08
21,180,1,1,9,0,9,18.00999722376436,13862.655052972561,-5.560273166338447e-07,-4.010972750235288e-08
21,181,1,1,9,1,8,17.999999999999996,13862.655052972561,-5.986429840731944e-07,-4.318386209464454e-08
21,182,1,1,9,2,9,18.00999722376436,13862.655052972561,-6.226424673627662e-07,-4.491509490667542e-08
21,183,1,1,9,3,10,18.039955654047485,13862.655052972561,-6.29854699951693e-07,-4.543535834548762e-08
21,184,1,1,9,4,11,18.0897761180176,13862.655052972561,-6.231948646018282e-07,-4.4954942773981586e-08
21,185,1,1,9,5,12,18.159295140505865,13862.655052972561,-6.079895662480794e-07,-4.3858089516388025e-08
21,186,1,1,9,6,13,18.248287590894655,13862.655052972561,-5.926703678937884e-07,-4.2753019939474174e-08
21,187,1,1,9,7,14,18.356470248934023,13862.655052972561,-5.84438559769751e-07,-4.21592081413315e-08
21,188,1,1,9,8,15,18.483506160899232,13862.655052972561,-5.857120264352034e-07,-4.225107125561849e-08
21,189,1,1,9,9,16,18.629009635512027,13862.655052972561,-5.95669256142628e-07,-4.2969348502608735e-08
21,190,1,1,9,10,17,18.79255171603899,13862.655052972561,-6.114156363423717e-07,-4.410523337744498e-08
21,191,1,1,9,11,18,18.973665961010273,13862.655052972561,-6.296615033818398e-07,-4.54214218687366e-08
21,192,1,1,9,12,19,19.171854370404546,13862.655052972561,-6.478037093415878e-07,-4.67301326380966e-08
21,193,1,1,9,13,20,19.38659330568421,13862.655052972561,-6.639504555039366e-07,-4.789489841353054e-08
21,194,1,1,9,14,21,19.617339269126173,13862.655052972561,-6.765207842818199e-07,-4.8801674837660625e-08
21,195,1,1,9,15,22,19.863534428696212,13862.655052972561,-6.838402555331413e-07,-4.93296740718154e-08
21,196,1,1,9,16,23,20.124611797498105,13862.655052972561,-6.83874237239479e-07,-4.933212538480039e-08
21,197,1,1,9,17,24,20.399999999999995,13862.655052972561,-6.741651645825186e-07,-4.8631749257726627e-08
21,198,1,1,9,18,25,20.689127579479997,13862.655052972561,-6.520860047487531e-07,-4.703904138543263e-08
21,199,1,1,9,19,26,20.991426821443078,13862.655052972561,-6.157385428195994e-07,-4.441707165522862e-08
22,0,1,2,0,0,3,2.6832815729997477,13841.70674072778,0.023004501959210444,0.0016619700438763158
22,1,1,2,0,1,2,2.4738633753705965,13841.70674072778,0.0174729566445464,0.001262341196200469
22,2,1,2,0,2,1,2.4,13841.70674072778,0.0093455256382029,0.0006751714808914905
22,3,1,2,0,3,2,2.4738633753705965,13841.70674072778,0.000530771918509032,3.834584335956858e-05
22,4,1,2,0,4,3,2.6832815729997477,13841.70674072778,-0.006592830810074446,-0.0004763018703954859
22,5,1,2,0,5,4,3.0,13841.70674072778,-0.011034211747826816,-0.000797171328255337
22,6,1,2,0,6,5,3.394112549695428,13841.70674072778,-0.013114250068287703,-0.0009474445828057019
22,7,1,2,0,7,6,3.8418745424597094,13841.70674072778,-0.013555180280988566,-0.0009792997738569233
22,8,1,2,0,8,7,4.326661530556787,13841.70674072778,-0.01298710424318017,-0.0009382588785071547
22,9,1,2,0,9,8,4.8373546489791295,13841.70674072778,-0.011853334847664598,-0.000856349225546543
22,10,1,2,0,10,9,5.366563145999495,13841.70674072778,-0.010449534815279549,-0.0007549310941932385
22,11,1,2,0,11,10,5.909314681077662,13841.70674072778,-0.008976376995981639,-0.0006485021799782526
22,12,1,2,0,12,11,6.4621977685614045,13841.70674072778,-0.007579040396137771,-0.0005475510020622842
22,13,1,2,0,13,12,7.022819946431775,13841.70674072778,-0.006382184013151715,-0.000461083602817043
22,14,1,2,0,14,13,7.589466384404109,13841.70674072778,-0.005492113087406381,-0.0003967800496196333
22,15,1,2,0,15,14,8.160882305241264,13841.70674072778,-0.004876418694365725,-0.000352298945910866
22,16,1,2,0,16,15,8.736131867136622,13841.70674072778,-0.004394542254509304,-0.0003174855772358492
22,17,1,2,0,17,16,9.314504817756015,13841.70674072778,-0.003950720909063676,-0.00028542151506787036
22,18,1,2,0,18,17,9.895453501482386,13841.70674072778,-0.0034964510786963388,-0.00025260259765570644
22,19,1,2,0,19,18,10.478549517943788,13841.70674072778,-0.003008148779446884,-0.00021732499003144747
22,20,1,2,1,0,2,1.6970562748477143,13841.70674072778,0.06876721127811791,0.004968116473366507
22,21,1,2,1,1,1,1.341640786499874,13841.70674072778,0.0658472665341705,0.004757163821454314
22,22,1,2,1,2,0,1.2000000000000002,13841.70674072778,0.04408836914373637,0.0031851830102722044
22,23,1,2,1,3,1,1.341640786499874,13841.70674072778,0.017271271628438,0.0012477703762946433
22,24,1,2,1,4,2,1.697056274847714,13841.70674072778,0.0015527375502664142,0.00011217818577947803
22,25,1,2,1,5,3,2.1633307652783933,13841.70674072778,-0.005704733293800501,-0.0004121408870060018
22,26,1,2,1,6,4,2.6832815729997477,13841.70674072778,-0.008904500148720018,-0.0006433094065285644
22,27,1,2,1,7,5,3.2310988842807027,13841.70674072778,-0.010063661166999083,-0.0007270534880924625
22,28,1,2,1,8,6,3.794733192202055,13841.70674072778,-0.01007868864387973,-0.0007281391545613546
22,29,1,2,1,9,7,4.368065933568311,13841.70674072778,-0.00942555764224906,-0.0006809534271171444
22,30,1,2,1,10,8,4.947726750741193,13841.70674072778,-0.008414641208144502,-0.0006079193386885807
22,31,1,2,1,11,9,5.531726674375732,13841.70674072778,-0.007300161926224291,-0.0005274033082021832
22,32,1,2,1,12,10,6.118823416311342,13841.70674072778,-0.00631489749243741,-0.00045622245946422795
22,33,1,2,1,13,11,6.7082039324993685,13841.70674072778,-0.005555989176524889,-0.0004013948048889788
22,34,1,2,1,14,12,7.2993150363578625,13841.70674072778,-0.004967644823327788,-0.0003588896164597254
22,35,1,2,1,15,13,7.891767862779542,13841.70674072778,-0.004484015403825481,-0.0003239496030234287
22,36,1,2,1,16,14,8.48528137423857,13841.70674072778,-0.004057115937790456,-0.00029310806924212715
22,37,1,2,1,17,15,9.079647570252934,13841.70674072778,-0.003652494797389494,-0.0002638760425867432
22,38,1,2,1,18,16,9.674709297958259,13841.70674072778,-0.0032512807731883697,-0.0002348901644926355
22,39,1,2,1,19,17,10.270345661174213,13841.70674072778,-0.002850038478275252,-0.0002059022439688966
22,40,1,2,2,0,3,2.6832815729997472,13841.70674072778,0.05805810371526121,0.004194432435447522
22,41,1,2,2,1,2,2.4738633753705956,13841.70674072778,0.05739556236076382,0.0041465668530516805
22,42,1,2,2,2,1,2.3999999999999995,13841.70674072778,0.05117130551514748,0.0036968927657296223
22,43,1,2,2,3,2,2.4738633753705956,13841.70674072778,0.0410691235346583,0.0029670563250568435
22,44,1,2,2,4,3,2.683281572999747,13841.70674072778,0.03035883442696985,0.0021932869259281545
22,45,1,2,2,5,4,2.9999999999999996,13841.70674072778,0.021322149356674203,0.001540427763430069
22,46,1,2,2,6,5,3.3941125496954276,13841.70674072778,0.014573194697543812,0.0010528466590513513
22,47,1,2,2,7,6,3.841874542459709,13841.70674072778,0.009836871994568952,0.000710669007718895
22,48,1,2,2,8,7,4.326661530556787,13841.70674072778,0.006623588629373955,0.00047852398215349673
22,49,1,2,2,9,8,4.8373546489791295,13841.70674072778,0.004481091881039845,0.0003237383918743704
22,50,1,2,2,10,9,5.366563145999495,13841.70674072778,0.003026291478150256,0.00021863571702799545
22,51,1,2,2,11,10,5.909314681077662,13841.70674072778,0.0019416518878507816,0.0001402754677743369
22,52,1,2,2,12,11,6.4621977685614045,13841.70674072778,0.0010556896225146772,7.626874649846616e-05
22,53,1,2,2,13,12,7.022819946431775,13841.70674072778,0.0003306746366327218,2.388972998970901e-05
22,54,1,2,2,14,13,7.589466384404109,13841.70674072778,-0.00024401633618253982,-1.76290641575686e-05
22,55,1,2,2,15,14,8.160882305241264,13841.70674072778,-0.0006783656843971642,-4.900881785055768e-05
22,56,1,2,2,16,15,8.736131867136622,13841.70674072778,-0.0009821269156731205,-7.095417740525555e-05
22,57,1,2,2,17,16,9.314504817756013,13841.70674072778,-0.0011635329583512544,-8.405993423684377e-05
22,58,1,2,2,18,17,9.895453501482384,13841.70674072778,-0.0012290514019994703,-8.879334210882495e-05
22,59,1,2,2,19,18,10.478549517943788,13841.70674072778,-0.001187778109944304,-8.581153554202899e-05
22,60,1,2,3,0,4,3.7947331922020546,13841.70674072778,0.03588160039282329,0.002592281505809209
22,61,1,2,3,1,3,3.6496575181789312,13841.70674072778,0.03515796742479438,0.00254000233376898
22,62,1,2,3,2,2,3.5999999999999996,13841.70674072778,0.032333389444467286,0.002335939494320426
22,63,1,2,3,3,3,3.6496575181789312,13841.70674072778,0.027922214475779583,0.0020172522795632837
22,64,1,2,3,4,4,3.7947331922020546,13841.70674072778,0.022791704027870452,0.0016465963666755226
22,65,1,2,3,5,5,4.024922359499621,13841.70674072778,0.017768023269660205,0.001283658410229112
22,66,1,2,3,6,6,4.326661530556787,13841.70674072778,0.013377876693752455,0.0009664904006663749
22,67,1,2,3,7,7,4.686149805543993,13841.70674072778,0.009824551521205649,0.0007097789098722869
22,68,1,2,3,8,8,5.091168824543142,13841.70674072778,0.0070923254443542305,0.0005123880730319045
22,69,1,2,3,9,9,5.531726674375732,13841.70674072778,0.005056189492496088,0.0003652865638034923
22,70,1,2,3,10,10,6.0,13841.70674072778,0.003548782377212234,0.0002563832946099278
22,71,1,2,3,11,11,6.48999229583518,13841.70674072778,0.0024118749962767083,0.00017424693655588132
22,72,1,2,3,12,12,6.99714227381436,13841.70674072778,0.0015328003492136588,0.00011073781419624746
22,73,1,2,3,13,13,7.517978451685001,13841.70674072778,0.0008438629707043788,6.096523980105718e-05
22,74,1,2,3,14,14,8.049844718999243,13841.70674072778,0.00030637092342544747,2.213389787575711e-05
22,75,1,2,3,15,15,8.59069263796581,13841.70674072778,-0.0001032617199427932,-7.460186946379694e-06
22,76,1,2,3,16,16,9.13892772703669,13841.70674072778,-0.0004012550229965939,-2.898884006955174e-05
22,77,1,2,3,17,17,9.693296652842108,13841.70674072778,-0.0006002926907555661,-4.336840116611252e-05
22,78,1,2,3,18,18,10.252804494381037,13841.70674072778,-0.0007118904497360745,-5.143082880389389e-05
22,79,1,2,3,19,19,10.816653826391967,13841.70674072778,-0.0007482744235609573,-5.405940449231147e-05
22,80,1,2,4,0,5,7.2993150363578625,13841.70674072778,0.0012504446172556527,9.033890405843882e-05
22,81,1,2,4,1,4,7.224956747275376,13841.70674072778,0.0011722562797089608,8.469015430443408e-05
22,82,1,2,4,2,3,7.199999999999999,13841.70674072778,0.0010719888671104627,7.744629236770688e-05
22,83,1,2,4,3,4,7.224956747275376,13841.70674072778,0.0009575344179850731,6.917748193346908e-05
22,84,1,2,4,4,5,7.2993150363578625,13841.70674072778,0.0008371466682497442,6.0480017669101984e-05
22,85,1,2,4,5,6,7.421590126111789,13841.70674072778,0.0007196481705271651,5.199128864720673e-05
22,86,1,2,4,6,7,7.589466384404109,13841.70674072778,0.0006130076141914742,4.428699622625028e-05
22,87,1,2,4,7,8,7.799999999999999,13841.70674072778,0.0005222573504823913,3.773070476530928e-05
22,88,1,2,4,8,9,8.049844718999243,13841.70674072778,0.0004463486527832572,3.2246648563209535e-05
22,89,1,2,4,9,10,8.335466393669883,13841.70674072778,0.00037622873258413847,2.7180805057596302e-05
22,90,1,2,4,10,11,8.653323061113573,13841.70674072778,0.00030529929426847957,2.2056477570801888e-05
